id,created_at,favorite_count,retweet_count,text,entities,screen_name
1.48565E+18,2022-01-24 16:34:14+00:00,0,0,@cityoftoronto @to_winterops lawton blvd and gormley avenue in @torontostar havent been plowed yet. to plow map is… https://t.co/x6drt3wouc,"{'hashtags': [], 'urls': [{'url': 'https://t.co/X6dRT3wOUc', 'expanded_url': 'https://twitter.com/i/web/status/1485652169747537929', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}], 'user_mentions': [{'screen_name': 'cityoftoronto', 'name': 'City of Toronto', 'id': 19377913, 'id_str': '19377913', 'indices': [0, 14]}, {'screen_name': 'TO_WinterOps', 'name': 'TO Winter Operations', 'id': 2319261674, 'id_str': '2319261674', 'indices': [15, 28]}, {'screen_name': 'TorontoStar', 'name': 'Toronto Star', 'id': 12848262, 'id_str': '12848262', 'indices': [63, 75]}], 'symbols': []}",frustratdnoplow
1.48562E+18,2022-01-24 14:24:41+00:00,2,0,"@citynewsto @ctvtoronto @cbctoronto how exactly are people in scarborugh supposed to get around?  seniors, those w/… https://t.co/rzjisuvdib","{'hashtags': [], 'urls': [{'url': 'https://t.co/rzjisuVdIb', 'expanded_url': 'https://twitter.com/i/web/status/1485619567670005762', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [{'screen_name': 'CityNewsTO', 'name': 'CityNews Toronto', 'id': 12993222, 'id_str': '12993222', 'indices': [0, 11]}, {'screen_name': 'CTVToronto', 'name': 'CTV Toronto', 'id': 17659340, 'id_str': '17659340', 'indices': [12, 23]}, {'screen_name': 'CBCToronto', 'name': 'CBC Toronto', 'id': 19000033, 'id_str': '19000033', 'indices': [24, 35]}], 'symbols': []}",katinthehat444
1.48542E+18,2022-01-24 01:17:32+00:00,0,0,@rogerfpetersen @egbrickworks grrr @to_winterops,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'rogerfpetersen', 'name': 'Roger Petersen', 'id': 27553579, 'id_str': '27553579', 'indices': [0, 15]}, {'screen_name': 'EGBrickWorks', 'name': 'Evergreen Brick Works', 'id': 3280002445, 'id_str': '3280002445', 'indices': [16, 29]}, {'screen_name': 'TO_WinterOps', 'name': 'TO Winter Operations', 'id': 2319261674, 'id_str': '2319261674', 'indices': [35, 48]}], 'symbols': []}",lynnfrancis
1.48539E+18,2022-01-23 23:25:08+00:00,0,0,"rt @pinkhelmetto: good blog post @rzaichkowski.     yesterday we rode our bikes on sherbourne, richmond, university, queen's park, st georg…","{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'PinkHelmetTO', 'name': 'Pink Helmet TO', 'id': 4633488741, 'id_str': '4633488741', 'indices': [3, 16]}, {'screen_name': 'RZaichkowski', 'name': 'Robert Zaichkowski - #VoteFordOut2022', 'id': 518046429, 'id_str': '518046429', 'indices': [33, 46]}], 'symbols': []}",m_holloway
1.48539E+18,2022-01-23 23:03:35+00:00,1,0,@rzaichkowski @to_winterops yes ! after the supreme court decision that cities are legally responsible for snow cle… https://t.co/kmt0n7zszf,"{'hashtags': [], 'urls': [{'url': 'https://t.co/kmT0n7zSZF', 'expanded_url': 'https://twitter.com/i/web/status/1485387768356384775', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [{'screen_name': 'RZaichkowski', 'name': 'Robert Zaichkowski - #VoteFordOut2022', 'id': 518046429, 'id_str': '518046429', 'indices': [0, 13]}, {'screen_name': 'TO_WinterOps', 'name': 'TO Winter Operations', 'id': 2319261674, 'id_str': '2319261674', 'indices': [14, 27]}], 'symbols': []}",PinkHelmetTO
1.48539E+18,2022-01-23 23:01:05+00:00,1,0,@pinkhelmetto @to_winterops thanks @pinkhelmetto! some sort of action is needed to call out the city for this bs. m… https://t.co/ahyjy659hm,"{'hashtags': [], 'urls': [{'url': 'https://t.co/AhYJY659HM', 'expanded_url': 'https://twitter.com/i/web/status/1485387139311357960', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [{'screen_name': 'PinkHelmetTO', 'name': 'Pink Helmet TO', 'id': 4633488741, 'id_str': '4633488741', 'indices': [0, 13]}, {'screen_name': 'TO_WinterOps', 'name': 'TO Winter Operations', 'id': 2319261674, 'id_str': '2319261674', 'indices': [14, 27]}, {'screen_name': 'PinkHelmetTO', 'name': 'Pink Helmet TO', 'id': 4633488741, 'id_str': '4633488741', 'indices': [35, 48]}], 'symbols': []}",RZaichkowski
1.48538E+18,2022-01-23 22:50:31+00:00,3,0,@pinkhelmetto @rzaichkowski @to_winterops thanks for doing the tour of shame and keeping the city accountable.,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'PinkHelmetTO', 'name': 'Pink Helmet TO', 'id': 4633488741, 'id_str': '4633488741', 'indices': [0, 13]}, {'screen_name': 'RZaichkowski', 'name': 'Robert Zaichkowski - #VoteFordOut2022', 'id': 518046429, 'id_str': '518046429', 'indices': [14, 27]}, {'screen_name': 'TO_WinterOps', 'name': 'TO Winter Operations', 'id': 2319261674, 'id_str': '2319261674', 'indices': [28, 41]}], 'symbols': []}",lynnfrancis
1.48538E+18,2022-01-23 22:33:00+00:00,5,1,"good blog post @rzaichkowski.     yesterday we rode our bikes on sherbourne, richmond, university, queen's park, st… https://t.co/l7raj3izhg","{'hashtags': [], 'urls': [{'url': 'https://t.co/l7rAj3IzHG', 'expanded_url': 'https://twitter.com/i/web/status/1485380071615614979', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [{'screen_name': 'RZaichkowski', 'name': 'Robert Zaichkowski - #VoteFordOut2022', 'id': 518046429, 'id_str': '518046429', 'indices': [15, 28]}], 'symbols': []}",PinkHelmetTO
1.48533E+18,2022-01-23 19:31:29+00:00,1,0,@thesandrashamas i braved downtown toronto and actually had an brunch on an outdoor patio. still blow away how much… https://t.co/bsdj6ultmw,"{'hashtags': [], 'urls': [{'url': 'https://t.co/bsDj6ULTmw', 'expanded_url': 'https://twitter.com/i/web/status/1485334392243474438', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [{'screen_name': 'thesandrashamas', 'name': 'Sandra Ann Shamas', 'id': 825907650, 'id_str': '825907650', 'indices': [0, 16]}], 'symbols': []}",muckypawdotca
1.48533E+18,2022-01-23 19:01:53+00:00,2,0,"@mouse_9898 @mikecolleto @cityoftoronto @to_transport @to_winterops i know, eh? it's far from complete.","{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'mouse_9898', 'name': 'None', 'id': 1420169437, 'id_str': '1420169437', 'indices': [0, 11]}, {'screen_name': 'MikeColleTo', 'name': 'Mike Colle', 'id': 1040316367487086592, 'id_str': '1040316367487086592', 'indices': [12, 24]}, {'screen_name': 'cityoftoronto', 'name': 'City of Toronto', 'id': 19377913, 'id_str': '19377913', 'indices': [25, 39]}, {'screen_name': 'TO_Transport', 'name': 'TO Transportation', 'id': 238984493, 'id_str': '238984493', 'indices': [40, 53]}, {'screen_name': 'TO_WinterOps', 'name': 'TO Winter Operations', 'id': 2319261674, 'id_str': '2319261674', 'indices': [54, 67]}], 'symbols': []}",BryanPassifiume
1.48533E+18,2022-01-23 19:00:06+00:00,2,0,"@bryanpassifiume @mikecolleto the city said "" salting and plowing operations on major and local roads have been com… https://t.co/ksll0nuh4e","{'hashtags': [], 'urls': [{'url': 'https://t.co/KSlL0nuh4e', 'expanded_url': 'https://twitter.com/i/web/status/1485326494566133764', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [{'screen_name': 'BryanPassifiume', 'name': '𝘽𝙧𝙮𝙖𝙣 𝙋𝙖𝙨𝙨𝙞𝙛𝙞𝙪𝙢𝙚', 'id': 1447951549, 'id_str': '1447951549', 'indices': [0, 16]}, {'screen_name': 'MikeColleTo', 'name': 'Mike Colle', 'id': 1040316367487086592, 'id_str': '1040316367487086592', 'indices': [17, 29]}], 'symbols': []}",mouse_9898
1.48531E+18,2022-01-23 17:51:26+00:00,0,0,@to_winterops when will robinson street downtown be ploughed? it’s getting ridiculous here!,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'TO_WinterOps', 'name': 'TO Winter Operations', 'id': 2319261674, 'id_str': '2319261674', 'indices': [0, 13]}], 'symbols': []}",neilsey
1.48529E+18,2022-01-23 16:40:18+00:00,0,0,"@to_winterops @311toronto 6 days later and it's not. even. close. to. being. cleared !
maybe you should look to… https://t.co/b9i1iedrjg","{'hashtags': [], 'urls': [{'url': 'https://t.co/B9I1IedrjG', 'expanded_url': 'https://twitter.com/i/web/status/1485291309464231942', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [113, 136]}], 'user_mentions': [{'screen_name': 'TO_WinterOps', 'name': 'TO Winter Operations', 'id': 2319261674, 'id_str': '2319261674', 'indices': [0, 13]}, {'screen_name': '311Toronto', 'name': '311 Toronto', 'id': 24201621, 'id_str': '24201621', 'indices': [14, 25]}], 'symbols': []}",JasonPtvn
1.48527E+18,2022-01-23 15:12:56+00:00,0,0,"@ryshissler @to_winterops @311toronto they dont do anything via twitter, you have to call or email 311","{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'RyShissler', 'name': 'Ry Shissler (They/Them)', 'id': 1215067749585686533, 'id_str': '1215067749585686533', 'indices': [0, 11]}, {'screen_name': 'TO_WinterOps', 'name': 'TO Winter Operations', 'id': 2319261674, 'id_str': '2319261674', 'indices': [12, 25]}, {'screen_name': '311Toronto', 'name': '311 Toronto', 'id': 24201621, 'id_str': '24201621', 'indices': [26, 37]}], 'symbols': []}",newspeak84
1.48526E+18,2022-01-23 14:26:58+00:00,0,0,rt @ryshissler: @to_winterops please remove this metre+ tall pile of snow in the middle of bloor w of bay. thank you in advance! cc: @311to…,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'RyShissler', 'name': 'Ry Shissler (They/Them)', 'id': 1215067749585686533, 'id_str': '1215067749585686533', 'indices': [3, 14]}, {'screen_name': 'TO_WinterOps', 'name': 'TO Winter Operations', 'id': 2319261674, 'id_str': '2319261674', 'indices': [16, 29]}], 'symbols': []}",CycleToronto
1.48525E+18,2022-01-23 13:42:15+00:00,0,0,@to_winterops @311toronto day 6 the bottom of roseheath ave still hasn’t been plowed the whole area has been done p… https://t.co/qgoviwkzq4,"{'hashtags': [], 'urls': [{'url': 'https://t.co/qgoVIwKzq4', 'expanded_url': 'https://twitter.com/i/web/status/1485246501819494401', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [{'screen_name': 'TO_WinterOps', 'name': 'TO Winter Operations', 'id': 2319261674, 'id_str': '2319261674', 'indices': [0, 13]}, {'screen_name': '311Toronto', 'name': '311 Toronto', 'id': 24201621, 'id_str': '24201621', 'indices': [14, 25]}], 'symbols': []}",muckypawdotca
1.4852E+18,2022-01-23 10:32:10+00:00,0,0,@to_winterops @311toronto ramp from allen to wilson heights as you get into wilson heights (north)- that street por… https://t.co/pvgyxjhzk7,"{'hashtags': [], 'urls': [{'url': 'https://t.co/PvgyxJHzk7', 'expanded_url': 'https://twitter.com/i/web/status/1485198664985452544', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [{'screen_name': 'TO_WinterOps', 'name': 'TO Winter Operations', 'id': 2319261674, 'id_str': '2319261674', 'indices': [0, 13]}, {'screen_name': '311Toronto', 'name': '311 Toronto', 'id': 24201621, 'id_str': '24201621', 'indices': [14, 25]}], 'symbols': []}",mia_spiegelman
1.48511E+18,2022-01-23 04:55:44+00:00,0,0,rt @notsafe4bikesto: danforth ave bike lanes remain unrideable (pic from between greenwood and cowell via a friend in the area this morning…,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'NotSafe4BikesTO', 'name': 'NotSafe4BikesTO', 'id': 1409618028447289345, 'id_str': '1409618028447289345', 'indices': [3, 19]}], 'symbols': []}",brianiler
1.48511E+18,2022-01-23 04:39:52+00:00,0,0,rt @notsafe4bikesto: also - we are all aware that the bike lanes have been used as dumping grounds for snow cleared from the road. was this…,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'NotSafe4BikesTO', 'name': 'NotSafe4BikesTO', 'id': 1409618028447289345, 'id_str': '1409618028447289345', 'indices': [3, 19]}], 'symbols': []}",brianiler
1.48501E+18,2022-01-22 21:45:45+00:00,1,0,special shoutout to @to_winterops for pushing snow back onto my (and no one elses) freshly shoveled sidewalk 4 time… https://t.co/jqpb55ng1l,"{'hashtags': [], 'urls': [{'url': 'https://t.co/JQPB55NG1L', 'expanded_url': 'https://twitter.com/i/web/status/1485005790243172358', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [{'screen_name': 'TO_WinterOps', 'name': 'TO Winter Operations', 'id': 2319261674, 'id_str': '2319261674', 'indices': [20, 33]}], 'symbols': []}",NickImamshah
1.48493E+18,2022-01-22 16:32:32+00:00,0,0,"rt @antonlodder: i get that it's -20°c and maybe hard to fix at this point but:

• there is not a road in toronto that would be closed for…","{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'antonlodder', 'name': 'anton lodder', 'id': 896600767, 'id_str': '896600767', 'indices': [3, 15]}], 'symbols': []}",ngm_gl
1.48492E+18,2022-01-22 16:23:51+00:00,1,0,"@ilikenewspapers @notsafe4bikesto @to_cycling @to_winterops could @beckykatz96 get some movement on an answer here, perhaps?","{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'ilikenewspapers', 'name': 'Colm', 'id': 45852299, 'id_str': '45852299', 'indices': [0, 16]}, {'screen_name': 'NotSafe4BikesTO', 'name': 'NotSafe4BikesTO', 'id': 1409618028447289345, 'id_str': '1409618028447289345', 'indices': [17, 33]}, {'screen_name': 'TO_Cycling', 'name': 'Toronto Cycling', 'id': 1001781924, 'id_str': '1001781924', 'indices': [34, 45]}, {'screen_name': 'TO_WinterOps', 'name': 'TO Winter Operations', 'id': 2319261674, 'id_str': '2319261674', 'indices': [46, 59]}, {'screen_name': 'BeckyKatz96', 'name': 'Becky Katz', 'id': 386096162, 'id_str': '386096162', 'indices': [66, 78]}], 'symbols': []}",nick_wdt
1.48492E+18,2022-01-22 15:50:55+00:00,2,0,@notsafe4bikesto @jsquaredink @to_cycling @to_winterops @markhmills ⬆️,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'NotSafe4BikesTO', 'name': 'NotSafe4BikesTO', 'id': 1409618028447289345, 'id_str': '1409618028447289345', 'indices': [0, 16]}, {'screen_name': 'jsquaredink', 'name': 'Janet Joy Wilson (she/her/fietser)', 'id': 141266091, 'id_str': '141266091', 'indices': [17, 29]}, {'screen_name': 'TO_Cycling', 'name': 'Toronto Cycling', 'id': 1001781924, 'id_str': '1001781924', 'indices': [30, 41]}, {'screen_name': 'TO_WinterOps', 'name': 'TO Winter Operations', 'id': 2319261674, 'id_str': '2319261674', 'indices': [42, 55]}, {'screen_name': 'markhmills', 'name': 'Mark Mills', 'id': 261944455, 'id_str': '261944455', 'indices': [56, 67]}], 'symbols': []}",d_a_f_f_y_d
1.48492E+18,2022-01-22 15:48:48+00:00,1,0,good morning @to_winterops @311toronto some of the streets in the davisville/mount pleasant east area have not been… https://t.co/iq2st8quw8,"{'hashtags': [], 'urls': [{'url': 'https://t.co/Iq2St8qUw8', 'expanded_url': 'https://twitter.com/i/web/status/1484915964500131843', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [{'screen_name': 'TO_WinterOps', 'name': 'TO Winter Operations', 'id': 2319261674, 'id_str': '2319261674', 'indices': [13, 26]}, {'screen_name': '311Toronto', 'name': '311 Toronto', 'id': 24201621, 'id_str': '24201621', 'indices': [27, 38]}], 'symbols': []}",nancyyze
1.48491E+18,2022-01-22 15:40:01+00:00,0,0,rt @notsafe4bikesto: also - we are all aware that the bike lanes have been used as dumping grounds for snow cleared from the road. was this…,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'NotSafe4BikesTO', 'name': 'NotSafe4BikesTO', 'id': 1409618028447289345, 'id_str': '1409618028447289345', 'indices': [3, 19]}], 'symbols': []}",jsquaredink
1.48491E+18,2022-01-22 15:39:53+00:00,0,0,rt @ilikenewspapers: @notsafe4bikesto @to_cycling @to_winterops i would add - why are individuals being directed to submitted one off 311 r…,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'ilikenewspapers', 'name': 'Colm', 'id': 45852299, 'id_str': '45852299', 'indices': [3, 19]}, {'screen_name': 'NotSafe4BikesTO', 'name': 'NotSafe4BikesTO', 'id': 1409618028447289345, 'id_str': '1409618028447289345', 'indices': [21, 37]}, {'screen_name': 'TO_Cycling', 'name': 'Toronto Cycling', 'id': 1001781924, 'id_str': '1001781924', 'indices': [38, 49]}, {'screen_name': 'TO_WinterOps', 'name': 'TO Winter Operations', 'id': 2319261674, 'id_str': '2319261674', 'indices': [50, 63]}], 'symbols': []}",jsquaredink
1.48491E+18,2022-01-22 15:39:16+00:00,0,0,rt @notsafe4bikesto: also - we are all aware that the bike lanes have been used as dumping grounds for snow cleared from the road. was this…,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'NotSafe4BikesTO', 'name': 'NotSafe4BikesTO', 'id': 1409618028447289345, 'id_str': '1409618028447289345', 'indices': [3, 19]}], 'symbols': []}",BikewaysTO
1.48491E+18,2022-01-22 15:37:22+00:00,0,0,rt @ilikenewspapers: @notsafe4bikesto @to_cycling @to_winterops i would add - why are individuals being directed to submitted one off 311 r…,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'ilikenewspapers', 'name': 'Colm', 'id': 45852299, 'id_str': '45852299', 'indices': [3, 19]}, {'screen_name': 'NotSafe4BikesTO', 'name': 'NotSafe4BikesTO', 'id': 1409618028447289345, 'id_str': '1409618028447289345', 'indices': [21, 37]}, {'screen_name': 'TO_Cycling', 'name': 'Toronto Cycling', 'id': 1001781924, 'id_str': '1001781924', 'indices': [38, 49]}, {'screen_name': 'TO_WinterOps', 'name': 'TO Winter Operations', 'id': 2319261674, 'id_str': '2319261674', 'indices': [50, 63]}], 'symbols': []}",wardFORpeople
1.48491E+18,2022-01-22 15:36:42+00:00,0,0,rt @notsafe4bikesto: also - we are all aware that the bike lanes have been used as dumping grounds for snow cleared from the road. was this…,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'NotSafe4BikesTO', 'name': 'NotSafe4BikesTO', 'id': 1409618028447289345, 'id_str': '1409618028447289345', 'indices': [3, 19]}], 'symbols': []}",wardFORpeople
1.48491E+18,2022-01-22 15:34:44+00:00,2,0,@notsafe4bikesto @311toronto @to_winterops could you imagine the uproar if drivers had to face a fraction of the im… https://t.co/vdh1qbwafm,"{'hashtags': [], 'urls': [{'url': 'https://t.co/VDh1QBwaFm', 'expanded_url': 'https://twitter.com/i/web/status/1484912423857491971', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [{'screen_name': 'NotSafe4BikesTO', 'name': 'NotSafe4BikesTO', 'id': 1409618028447289345, 'id_str': '1409618028447289345', 'indices': [0, 16]}, {'screen_name': '311Toronto', 'name': '311 Toronto', 'id': 24201621, 'id_str': '24201621', 'indices': [17, 28]}, {'screen_name': 'TO_WinterOps', 'name': 'TO Winter Operations', 'id': 2319261674, 'id_str': '2319261674', 'indices': [29, 42]}], 'symbols': []}",GregLehman
1.48491E+18,2022-01-22 15:33:46+00:00,1,0,@notsafe4bikesto @to_cycling @to_winterops the city should adopt a much more intuitive approach to allowing citizen… https://t.co/lbhwji2tkt,"{'hashtags': [], 'urls': [{'url': 'https://t.co/LBHWJI2tkt', 'expanded_url': 'https://twitter.com/i/web/status/1484912179421847554', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [{'screen_name': 'NotSafe4BikesTO', 'name': 'NotSafe4BikesTO', 'id': 1409618028447289345, 'id_str': '1409618028447289345', 'indices': [0, 16]}, {'screen_name': 'TO_Cycling', 'name': 'Toronto Cycling', 'id': 1001781924, 'id_str': '1001781924', 'indices': [17, 28]}, {'screen_name': 'TO_WinterOps', 'name': 'TO Winter Operations', 'id': 2319261674, 'id_str': '2319261674', 'indices': [29, 42]}], 'symbols': []}",ilikenewspapers
1.48491E+18,2022-01-22 15:29:37+00:00,2,0,"@notsafe4bikesto @to_cycling @to_winterops no worries, your work is much appreciated!","{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'NotSafe4BikesTO', 'name': 'NotSafe4BikesTO', 'id': 1409618028447289345, 'id_str': '1409618028447289345', 'indices': [0, 16]}, {'screen_name': 'TO_Cycling', 'name': 'Toronto Cycling', 'id': 1001781924, 'id_str': '1001781924', 'indices': [17, 28]}, {'screen_name': 'TO_WinterOps', 'name': 'TO Winter Operations', 'id': 2319261674, 'id_str': '2319261674', 'indices': [29, 42]}], 'symbols': []}",Andrew_Urbanist
1.48491E+18,2022-01-22 15:28:57+00:00,1,0,@notsafe4bikesto @to_cycling @to_winterops together we are strong. address a councilor directly in a tweet is even… https://t.co/jxyfnfsnbd,"{'hashtags': [], 'urls': [{'url': 'https://t.co/JXyFnfSNBD', 'expanded_url': 'https://twitter.com/i/web/status/1484910967842643980', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}], 'user_mentions': [{'screen_name': 'NotSafe4BikesTO', 'name': 'NotSafe4BikesTO', 'id': 1409618028447289345, 'id_str': '1409618028447289345', 'indices': [0, 16]}, {'screen_name': 'TO_Cycling', 'name': 'Toronto Cycling', 'id': 1001781924, 'id_str': '1001781924', 'indices': [17, 28]}, {'screen_name': 'TO_WinterOps', 'name': 'TO Winter Operations', 'id': 2319261674, 'id_str': '2319261674', 'indices': [29, 42]}], 'symbols': []}",Andrew_Urbanist
1.48491E+18,2022-01-22 15:28:34+00:00,2,0,@andrew_urbanist @to_cycling @to_winterops (that wasn't meant to sound dismissive @andrew_urbanist!),"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'Andrew_Urbanist', 'name': 'Andrew', 'id': 87898022, 'id_str': '87898022', 'indices': [0, 16]}, {'screen_name': 'TO_Cycling', 'name': 'Toronto Cycling', 'id': 1001781924, 'id_str': '1001781924', 'indices': [17, 28]}, {'screen_name': 'TO_WinterOps', 'name': 'TO Winter Operations', 'id': 2319261674, 'id_str': '2319261674', 'indices': [29, 42]}, {'screen_name': 'Andrew_Urbanist', 'name': 'Andrew', 'id': 87898022, 'id_str': '87898022', 'indices': [82, 98]}], 'symbols': []}",NotSafe4BikesTO
1.48491E+18,2022-01-22 15:24:48+00:00,3,0,@andrew_urbanist @to_cycling @to_winterops yeah i do more than tweet,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'Andrew_Urbanist', 'name': 'Andrew', 'id': 87898022, 'id_str': '87898022', 'indices': [0, 16]}, {'screen_name': 'TO_Cycling', 'name': 'Toronto Cycling', 'id': 1001781924, 'id_str': '1001781924', 'indices': [17, 28]}, {'screen_name': 'TO_WinterOps', 'name': 'TO Winter Operations', 'id': 2319261674, 'id_str': '2319261674', 'indices': [29, 42]}], 'symbols': []}",NotSafe4BikesTO
1.48491E+18,2022-01-22 15:22:36+00:00,5,0,@notsafe4bikesto @to_cycling @to_winterops @notsafe4bikesto those two twitter accounts are not monitored where you… https://t.co/ouvrqmrwkv,"{'hashtags': [], 'urls': [{'url': 'https://t.co/OUvrqmrwkv', 'expanded_url': 'https://twitter.com/i/web/status/1484909369494056962', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}], 'user_mentions': [{'screen_name': 'NotSafe4BikesTO', 'name': 'NotSafe4BikesTO', 'id': 1409618028447289345, 'id_str': '1409618028447289345', 'indices': [0, 16]}, {'screen_name': 'TO_Cycling', 'name': 'Toronto Cycling', 'id': 1001781924, 'id_str': '1001781924', 'indices': [17, 28]}, {'screen_name': 'TO_WinterOps', 'name': 'TO Winter Operations', 'id': 2319261674, 'id_str': '2319261674', 'indices': [29, 42]}, {'screen_name': 'NotSafe4BikesTO', 'name': 'NotSafe4BikesTO', 'id': 1409618028447289345, 'id_str': '1409618028447289345', 'indices': [43, 59]}], 'symbols': []}",Andrew_Urbanist
1.48491E+18,2022-01-22 15:20:49+00:00,0,0,rt @ilikenewspapers: @notsafe4bikesto @to_cycling @to_winterops i would add - why are individuals being directed to submitted one off 311 r…,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'ilikenewspapers', 'name': 'Colm', 'id': 45852299, 'id_str': '45852299', 'indices': [3, 19]}, {'screen_name': 'NotSafe4BikesTO', 'name': 'NotSafe4BikesTO', 'id': 1409618028447289345, 'id_str': '1409618028447289345', 'indices': [21, 37]}, {'screen_name': 'TO_Cycling', 'name': 'Toronto Cycling', 'id': 1001781924, 'id_str': '1001781924', 'indices': [38, 49]}, {'screen_name': 'TO_WinterOps', 'name': 'TO Winter Operations', 'id': 2319261674, 'id_str': '2319261674', 'indices': [50, 63]}], 'symbols': []}",NotSafe4BikesTO
1.48491E+18,2022-01-22 15:20:46+00:00,3,0,@ilikenewspapers @to_cycling @to_winterops exactly. it's just an incredibly dumb reporting system. there's no way i… https://t.co/2gvatgbr94,"{'hashtags': [], 'urls': [{'url': 'https://t.co/2GVatGBr94', 'expanded_url': 'https://twitter.com/i/web/status/1484908907147534339', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [{'screen_name': 'ilikenewspapers', 'name': 'Colm', 'id': 45852299, 'id_str': '45852299', 'indices': [0, 16]}, {'screen_name': 'TO_Cycling', 'name': 'Toronto Cycling', 'id': 1001781924, 'id_str': '1001781924', 'indices': [17, 28]}, {'screen_name': 'TO_WinterOps', 'name': 'TO Winter Operations', 'id': 2319261674, 'id_str': '2319261674', 'indices': [29, 42]}], 'symbols': []}",NotSafe4BikesTO
1.48491E+18,2022-01-22 15:19:58+00:00,0,0,rt @notsafe4bikesto: danforth ave bike lanes remain unrideable (pic from between greenwood and cowell via a friend in the area this morning…,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'NotSafe4BikesTO', 'name': 'NotSafe4BikesTO', 'id': 1409618028447289345, 'id_str': '1409618028447289345', 'indices': [3, 19]}], 'symbols': []}",Andrew_Urbanist
1.48491E+18,2022-01-22 15:17:21+00:00,8,3,@notsafe4bikesto @to_cycling @to_winterops i would add - why are individuals being directed to submitted one off 31… https://t.co/rxfniauh8j,"{'hashtags': [], 'urls': [{'url': 'https://t.co/RXFNiAUH8J', 'expanded_url': 'https://twitter.com/i/web/status/1484908046400856067', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [{'screen_name': 'NotSafe4BikesTO', 'name': 'NotSafe4BikesTO', 'id': 1409618028447289345, 'id_str': '1409618028447289345', 'indices': [0, 16]}, {'screen_name': 'TO_Cycling', 'name': 'Toronto Cycling', 'id': 1001781924, 'id_str': '1001781924', 'indices': [17, 28]}, {'screen_name': 'TO_WinterOps', 'name': 'TO Winter Operations', 'id': 2319261674, 'id_str': '2319261674', 'indices': [29, 42]}], 'symbols': []}",ilikenewspapers
1.48491E+18,2022-01-22 15:13:24+00:00,0,0,rt @ryshissler: had a trip through @blooryorkville and noticed signs in parking/loading spots (nowhere else) saying snow would be removed i…,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'RyShissler', 'name': 'Ry Shissler (They/Them)', 'id': 1215067749585686533, 'id_str': '1215067749585686533', 'indices': [3, 14]}, {'screen_name': 'BloorYorkville', 'name': 'Bloor-Yorkville BIA', 'id': 260425035, 'id_str': '260425035', 'indices': [35, 50]}], 'symbols': []}",NotSafe4BikesTO
