id,created_at,favorite_count,retweet_count,text,entities,screen_name,datetime_utc,datetime_est,text_no_punc,polarity,datetime_rounded,final_polarity
1.48748e+18,2022-01-29 17:48:36+00:00,0,0,rt @bicyclemayorto: @sisuwoman @notsafe4bikesto @wardforpeople @biketo @to_winterops @to_cycling @cbctrafficto @citynews680 @metromorning i…,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'BicycleMayorTO', 'name': 'Bicycle Mayor of Toronto', 'id': 1468245793031266313, 'id_str': '1468245793031266313', 'indices': [3, 18]}, {'screen_name': 'sisuwoman', 'name': 'ElsieSisu', 'id': 22685704, 'id_str': '22685704', 'indices': [20, 30]}, {'screen_name': 'NotSafe4BikesTO', 'name': 'NotSafe4BikesTO', 'id': 1409618028447289345, 'id_str': '1409618028447289345', 'indices': [31, 47]}, {'screen_name': 'wardFORpeople', 'name': '“begging for twigs”', 'id': 2439928526, 'id_str': '2439928526', 'indices': [48, 62]}, {'screen_name': 'biketo', 'name': 'BikeTO', 'id': 27234467, 'id_str': '27234467', 'indices': [63, 70]}, {'screen_name': 'TO_WinterOps', 'name': 'TO Winter Operations', 'id': 2319261674, 'id_str': '2319261674', 'indices': [71, 84]}, {'screen_name': 'TO_Cycling', 'name': 'Toronto Cycling', 'id': 1001781924, 'id_str': '1001781924', 'indices': [85, 96]}, {'screen_name': 'CBCTrafficTO', 'name': 'CBC Toronto Traffic', 'id': 558343866, 'id_str': '558343866', 'indices': [97, 110]}, {'screen_name': 'citynews680', 'name': 'CityNews Toronto Traffic', 'id': 111053011, 'id_str': '111053011', 'indices': [111, 123]}, {'screen_name': 'metromorning', 'name': 'Metro Morning', 'id': 25065495, 'id_str': '25065495', 'indices': [124, 137]}], 'symbols': []}",jsquaredink,2022-01-29 17:48:36+00:00,2022-01-29 12:48:36-05:00,rt  bicyclemayorto   sisuwoman  notsafe4bikesto  wardforpeople  biketo  to winterops  to cycling  cbctrafficto  citynews680  metromorning i…,0.0,2022-01-29 13:00:00-05:00,Neutral
1.48747e+18,2022-01-29 16:57:50+00:00,0,0,"rt @notsafe4bikesto: would you, as a rider, benefit from the city providing up to date information on what bikeways have been completely cl…","{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'NotSafe4BikesTO', 'name': 'NotSafe4BikesTO', 'id': 1409618028447289345, 'id_str': '1409618028447289345', 'indices': [3, 19]}], 'symbols': []}",thereadingline,2022-01-29 16:57:50+00:00,2022-01-29 11:57:50-05:00,rt  notsafe4bikesto  would you  as a rider  benefit from the city providing up to date information on what bikeways have been completely cl…,2.0,2022-01-29 12:00:00-05:00,Postive
1.48746e+18,2022-01-29 16:14:53+00:00,0,0,@to_winterops how is it possible plowto shows a street or sidewalk has been plowed when it hasn't?,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'TO_WinterOps', 'name': 'TO Winter Operations', 'id': 2319261674, 'id_str': '2319261674', 'indices': [0, 13]}], 'symbols': []}",iancollinsTO,2022-01-29 16:14:53+00:00,2022-01-29 11:14:53-05:00, to winterops how is it possible plowto shows a street or sidewalk has been plowed when it hasn t ,0.0,2022-01-29 11:00:00-05:00,Neutral
1.48744e+18,2022-01-29 15:15:46+00:00,0,0,"rt @notsafe4bikesto: would you, as a rider, benefit from the city providing up to date information on what bikeways have been completely cl…","{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'NotSafe4BikesTO', 'name': 'NotSafe4BikesTO', 'id': 1409618028447289345, 'id_str': '1409618028447289345', 'indices': [3, 19]}], 'symbols': []}",jsquaredink,2022-01-29 15:15:46+00:00,2022-01-29 10:15:46-05:00,rt  notsafe4bikesto  would you  as a rider  benefit from the city providing up to date information on what bikeways have been completely cl…,2.0,2022-01-29 10:00:00-05:00,Postive
1.48743e+18,2022-01-29 14:29:42+00:00,0,0,@to_winterops @311 @johntory  snow removal has reached our postal code m1k they’ve making it safe again for foot an… https://t.co/jdhsopu5fb,"{'hashtags': [], 'urls': [{'url': 'https://t.co/Jdhsopu5FB', 'expanded_url': 'https://twitter.com/i/web/status/1487432771710730243', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [{'screen_name': 'TO_WinterOps', 'name': 'TO Winter Operations', 'id': 2319261674, 'id_str': '2319261674', 'indices': [0, 13]}, {'screen_name': '311', 'name': '311', 'id': 18931655, 'id_str': '18931655', 'indices': [14, 18]}, {'screen_name': 'JohnTory', 'name': 'John Tory', 'id': 89760824, 'id_str': '89760824', 'indices': [19, 28]}], 'symbols': []}",PMChinEh,2022-01-29 14:29:42+00:00,2022-01-29 09:29:42-05:00, to winterops  311  johntory  snow removal has reached our postal code m1k they’ve making it safe again for foot an… https   t co jdhsopu5fb,2.3,2022-01-29 09:00:00-05:00,Postive
1.48742e+18,2022-01-29 13:56:45+00:00,3,4,@sisuwoman @notsafe4bikesto @wardforpeople @biketo @to_winterops @to_cycling @cbctrafficto @citynews680… https://t.co/8eepnpezqg,"{'hashtags': [], 'urls': [{'url': 'https://t.co/8EePNPEzQg', 'expanded_url': 'https://twitter.com/i/web/status/1487424478082740224', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [105, 128]}], 'user_mentions': [{'screen_name': 'sisuwoman', 'name': 'ElsieSisu', 'id': 22685704, 'id_str': '22685704', 'indices': [0, 10]}, {'screen_name': 'NotSafe4BikesTO', 'name': 'NotSafe4BikesTO', 'id': 1409618028447289345, 'id_str': '1409618028447289345', 'indices': [11, 27]}, {'screen_name': 'wardFORpeople', 'name': '“begging for twigs”', 'id': 2439928526, 'id_str': '2439928526', 'indices': [28, 42]}, {'screen_name': 'biketo', 'name': 'BikeTO', 'id': 27234467, 'id_str': '27234467', 'indices': [43, 50]}, {'screen_name': 'TO_WinterOps', 'name': 'TO Winter Operations', 'id': 2319261674, 'id_str': '2319261674', 'indices': [51, 64]}, {'screen_name': 'TO_Cycling', 'name': 'Toronto Cycling', 'id': 1001781924, 'id_str': '1001781924', 'indices': [65, 76]}, {'screen_name': 'CBCTrafficTO', 'name': 'CBC Toronto Traffic', 'id': 558343866, 'id_str': '558343866', 'indices': [77, 90]}, {'screen_name': 'citynews680', 'name': 'CityNews Toronto Traffic', 'id': 111053011, 'id_str': '111053011', 'indices': [91, 103]}], 'symbols': []}",BicycleMayorTO,2022-01-29 13:56:45+00:00,2022-01-29 08:56:45-05:00, sisuwoman  notsafe4bikesto  wardforpeople  biketo  to winterops  to cycling  cbctrafficto  citynews680… https   t co 8eepnpezqg,0.0,2022-01-29 09:00:00-05:00,Neutral
1.48741e+18,2022-01-29 13:12:16+00:00,0,0,"rt @notsafe4bikesto: day 11 — wouldn't it be great if instead of relying on reports from a few cyclists, @to_winterops, @to_cycling and med…","{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'NotSafe4BikesTO', 'name': 'NotSafe4BikesTO', 'id': 1409618028447289345, 'id_str': '1409618028447289345', 'indices': [3, 19]}, {'screen_name': 'TO_WinterOps', 'name': 'TO Winter Operations', 'id': 2319261674, 'id_str': '2319261674', 'indices': [105, 118]}, {'screen_name': 'TO_Cycling', 'name': 'Toronto Cycling', 'id': 1001781924, 'id_str': '1001781924', 'indices': [120, 131]}], 'symbols': []}",todayintoronto_,2022-01-29 13:12:16+00:00,2022-01-29 08:12:16-05:00,rt  notsafe4bikesto  day 11 — wouldn t it be great if instead of relying on reports from a few cyclists   to winterops   to cycling and med…,3.1,2022-01-29 08:00:00-05:00,Postive
1.4871e+18,2022-01-28 16:23:10+00:00,0,0,rt @wardforpeople: @notsafe4bikesto @to_winterops @to_cycling @cbctrafficto @citynews680 .@metromorning expanded #trafficreport for #active…,"{'hashtags': [{'text': 'TrafficReport', 'indices': [113, 127]}], 'urls': [], 'user_mentions': [{'screen_name': 'wardFORpeople', 'name': '“begging for twigs”', 'id': 2439928526, 'id_str': '2439928526', 'indices': [3, 17]}, {'screen_name': 'NotSafe4BikesTO', 'name': 'NotSafe4BikesTO', 'id': 1409618028447289345, 'id_str': '1409618028447289345', 'indices': [19, 35]}, {'screen_name': 'TO_WinterOps', 'name': 'TO Winter Operations', 'id': 2319261674, 'id_str': '2319261674', 'indices': [36, 49]}, {'screen_name': 'TO_Cycling', 'name': 'Toronto Cycling', 'id': 1001781924, 'id_str': '1001781924', 'indices': [50, 61]}, {'screen_name': 'CBCTrafficTO', 'name': 'CBC Toronto Traffic', 'id': 558343866, 'id_str': '558343866', 'indices': [62, 75]}, {'screen_name': 'citynews680', 'name': 'CityNews Toronto Traffic', 'id': 111053011, 'id_str': '111053011', 'indices': [76, 88]}, {'screen_name': 'metromorning', 'name': 'Metro Morning', 'id': 25065495, 'id_str': '25065495', 'indices': [90, 103]}], 'symbols': []}",jsquaredink,2022-01-28 16:23:10+00:00,2022-01-28 11:23:10-05:00,rt  wardforpeople   notsafe4bikesto  to winterops  to cycling  cbctrafficto  citynews680   metromorning expanded  trafficreport for  active…,0.0,2022-01-28 11:00:00-05:00,Neutral
1.48709e+18,2022-01-28 15:38:02+00:00,0,0,rt @wardforpeople: @notsafe4bikesto @to_winterops @to_cycling @cbctrafficto @citynews680 .@metromorning expanded #trafficreport for #active…,"{'hashtags': [{'text': 'TrafficReport', 'indices': [113, 127]}], 'urls': [], 'user_mentions': [{'screen_name': 'wardFORpeople', 'name': '“begging for twigs”', 'id': 2439928526, 'id_str': '2439928526', 'indices': [3, 17]}, {'screen_name': 'NotSafe4BikesTO', 'name': 'NotSafe4BikesTO', 'id': 1409618028447289345, 'id_str': '1409618028447289345', 'indices': [19, 35]}, {'screen_name': 'TO_WinterOps', 'name': 'TO Winter Operations', 'id': 2319261674, 'id_str': '2319261674', 'indices': [36, 49]}, {'screen_name': 'TO_Cycling', 'name': 'Toronto Cycling', 'id': 1001781924, 'id_str': '1001781924', 'indices': [50, 61]}, {'screen_name': 'CBCTrafficTO', 'name': 'CBC Toronto Traffic', 'id': 558343866, 'id_str': '558343866', 'indices': [62, 75]}, {'screen_name': 'citynews680', 'name': 'CityNews Toronto Traffic', 'id': 111053011, 'id_str': '111053011', 'indices': [76, 88]}, {'screen_name': 'metromorning', 'name': 'Metro Morning', 'id': 25065495, 'id_str': '25065495', 'indices': [90, 103]}], 'symbols': []}",NotSafe4BikesTO,2022-01-28 15:38:02+00:00,2022-01-28 10:38:02-05:00,rt  wardforpeople   notsafe4bikesto  to winterops  to cycling  cbctrafficto  citynews680   metromorning expanded  trafficreport for  active…,0.0,2022-01-28 11:00:00-05:00,Neutral
1.48708e+18,2022-01-28 15:27:46+00:00,0,0,"rt @notsafe4bikesto: day 11 — wouldn't it be great if instead of relying on reports from a few cyclists, @to_winterops, @to_cycling and med…","{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'NotSafe4BikesTO', 'name': 'NotSafe4BikesTO', 'id': 1409618028447289345, 'id_str': '1409618028447289345', 'indices': [3, 19]}, {'screen_name': 'TO_WinterOps', 'name': 'TO Winter Operations', 'id': 2319261674, 'id_str': '2319261674', 'indices': [105, 118]}, {'screen_name': 'TO_Cycling', 'name': 'Toronto Cycling', 'id': 1001781924, 'id_str': '1001781924', 'indices': [120, 131]}], 'symbols': []}",thereadingline,2022-01-28 15:27:46+00:00,2022-01-28 10:27:46-05:00,rt  notsafe4bikesto  day 11 — wouldn t it be great if instead of relying on reports from a few cyclists   to winterops   to cycling and med…,3.1,2022-01-28 10:00:00-05:00,Postive
1.48706e+18,2022-01-28 14:00:45+00:00,5,1,@notsafe4bikesto @to_winterops @to_cycling @cbctrafficto @citynews680 yet we are inundated with constant traffic re… https://t.co/bewzetgp2v,"{'hashtags': [], 'urls': [{'url': 'https://t.co/BeWzetGp2v', 'expanded_url': 'https://twitter.com/i/web/status/1487063099190435844', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [{'screen_name': 'NotSafe4BikesTO', 'name': 'NotSafe4BikesTO', 'id': 1409618028447289345, 'id_str': '1409618028447289345', 'indices': [0, 16]}, {'screen_name': 'TO_WinterOps', 'name': 'TO Winter Operations', 'id': 2319261674, 'id_str': '2319261674', 'indices': [17, 30]}, {'screen_name': 'TO_Cycling', 'name': 'Toronto Cycling', 'id': 1001781924, 'id_str': '1001781924', 'indices': [31, 42]}, {'screen_name': 'CBCTrafficTO', 'name': 'CBC Toronto Traffic', 'id': 558343866, 'id_str': '558343866', 'indices': [43, 56]}, {'screen_name': 'citynews680', 'name': 'CityNews Toronto Traffic', 'id': 111053011, 'id_str': '111053011', 'indices': [57, 69]}], 'symbols': []}",IAMFORTUNATO,2022-01-28 14:00:45+00:00,2022-01-28 09:00:45-05:00, notsafe4bikesto  to winterops  to cycling  cbctrafficto  citynews680 yet we are inundated with constant traffic re… https   t co bewzetgp2v,0.0,2022-01-28 09:00:00-05:00,Neutral
1.48702e+18,2022-01-28 11:28:43+00:00,0,0,@rangerwyld @311toronto @mckelvieward25 warren park is a neighbourhood in a valley &amp; sidewalks up/down the hills to… https://t.co/vfzu6zie5i,"{'hashtags': [], 'urls': [{'url': 'https://t.co/vfZU6zIE5i', 'expanded_url': 'https://twitter.com/i/web/status/1487024838095036416', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [121, 144]}], 'user_mentions': [{'screen_name': 'rangerwyld', 'name': 'Sue Hutchinson', 'id': 2288672059, 'id_str': '2288672059', 'indices': [0, 11]}, {'screen_name': '311Toronto', 'name': '311 Toronto', 'id': 24201621, 'id_str': '24201621', 'indices': [12, 23]}, {'screen_name': 'McKelvieWard25', 'name': 'Jennifer McKelvie', 'id': 2365063687, 'id_str': '2365063687', 'indices': [24, 39]}], 'symbols': []}",wardFORpeople,2022-01-28 11:28:43+00:00,2022-01-28 06:28:43-05:00, rangerwyld  311toronto  mckelvieward25 warren park is a neighbourhood in a valley  amp  sidewalks up down the hills to… https   t co vfzu6zie5i,0.0,2022-01-28 06:00:00-05:00,Neutral
1.48681e+18,2022-01-27 21:05:28+00:00,1,0,@davelikesbikes @seankillackey @jsquaredink @311toronto @paulafletcherto @to_winterops agreed. you need to be hyper… https://t.co/diooezxkni,"{'hashtags': [], 'urls': [{'url': 'https://t.co/DIOoeZxKNI', 'expanded_url': 'https://twitter.com/i/web/status/1486807594752688130', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [{'screen_name': 'DaveLikesBikes', 'name': 'Dave Edwards', 'id': 27056433, 'id_str': '27056433', 'indices': [0, 15]}, {'screen_name': 'seankillackey', 'name': 'Sean K', 'id': 212449269, 'id_str': '212449269', 'indices': [16, 30]}, {'screen_name': 'jsquaredink', 'name': 'Janet Joy Wilson (she/her/fietser)', 'id': 141266091, 'id_str': '141266091', 'indices': [31, 43]}, {'screen_name': '311Toronto', 'name': '311 Toronto', 'id': 24201621, 'id_str': '24201621', 'indices': [44, 55]}, {'screen_name': 'PaulaFletcherTO', 'name': 'Paula Fletcher', 'id': 86320422, 'id_str': '86320422', 'indices': [56, 72]}, {'screen_name': 'TO_WinterOps', 'name': 'TO Winter Operations', 'id': 2319261674, 'id_str': '2319261674', 'indices': [73, 86]}], 'symbols': []}",WhitlaMike,2022-01-27 21:05:28+00:00,2022-01-27 16:05:28-05:00, davelikesbikes  seankillackey  jsquaredink  311toronto  paulafletcherto  to winterops agreed  you need to be hyper… https   t co diooezxkni,1.1,2022-01-27 16:00:00-05:00,Postive
1.48662e+18,2022-01-27 08:58:00+00:00,0,0,@to_winterops @311toronto over a week later and bathurst st and bayview ave are down to one lane certain stretches.… https://t.co/vpprzinnt9,"{'hashtags': [], 'urls': [{'url': 'https://t.co/vppRziNnT9', 'expanded_url': 'https://twitter.com/i/web/status/1486624521264185344', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [{'screen_name': 'TO_WinterOps', 'name': 'TO Winter Operations', 'id': 2319261674, 'id_str': '2319261674', 'indices': [0, 13]}, {'screen_name': '311Toronto', 'name': '311 Toronto', 'id': 24201621, 'id_str': '24201621', 'indices': [14, 25]}], 'symbols': []}",HereForFunTime9,2022-01-27 08:58:00+00:00,2022-01-27 03:58:00-05:00, to winterops  311toronto over a week later and bathurst st and bayview ave are down to one lane certain stretches … https   t co vpprzinnt9,1.1,2022-01-27 04:00:00-05:00,Postive
1.48654e+18,2022-01-27 03:13:20+00:00,4,0,@whitlamike @seankillackey @jsquaredink @311toronto @paulafletcherto @to_winterops it really does. nobody is lookin… https://t.co/vfanhrynjh,"{'hashtags': [], 'urls': [{'url': 'https://t.co/VfAnHRynjH', 'expanded_url': 'https://twitter.com/i/web/status/1486537782843555840', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [{'screen_name': 'WhitlaMike', 'name': 'Mike Whitla', 'id': 367860060, 'id_str': '367860060', 'indices': [0, 11]}, {'screen_name': 'seankillackey', 'name': 'Sean K', 'id': 212449269, 'id_str': '212449269', 'indices': [12, 26]}, {'screen_name': 'jsquaredink', 'name': 'Janet Joy Wilson (she/her/fietser)', 'id': 141266091, 'id_str': '141266091', 'indices': [27, 39]}, {'screen_name': '311Toronto', 'name': '311 Toronto', 'id': 24201621, 'id_str': '24201621', 'indices': [40, 51]}, {'screen_name': 'PaulaFletcherTO', 'name': 'Paula Fletcher', 'id': 86320422, 'id_str': '86320422', 'indices': [52, 68]}, {'screen_name': 'TO_WinterOps', 'name': 'TO Winter Operations', 'id': 2319261674, 'id_str': '2319261674', 'indices': [69, 82]}], 'symbols': []}",DaveLikesBikes,2022-01-27 03:13:20+00:00,2022-01-26 22:13:20-05:00, whitlamike  seankillackey  jsquaredink  311toronto  paulafletcherto  to winterops it really does  nobody is lookin… https   t co vfanhrynjh,0.0,2022-01-26 22:00:00-05:00,Neutral
1.48652e+18,2022-01-27 01:49:27+00:00,2,0,@davelikesbikes @seankillackey @jsquaredink @311toronto @paulafletcherto @to_winterops it also just sucks for ridin… https://t.co/q3yar0uq7t,"{'hashtags': [], 'urls': [{'url': 'https://t.co/Q3YAr0uQ7t', 'expanded_url': 'https://twitter.com/i/web/status/1486516670999015428', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [{'screen_name': 'DaveLikesBikes', 'name': 'Dave Edwards', 'id': 27056433, 'id_str': '27056433', 'indices': [0, 15]}, {'screen_name': 'seankillackey', 'name': 'Sean K', 'id': 212449269, 'id_str': '212449269', 'indices': [16, 30]}, {'screen_name': 'jsquaredink', 'name': 'Janet Joy Wilson (she/her/fietser)', 'id': 141266091, 'id_str': '141266091', 'indices': [31, 43]}, {'screen_name': '311Toronto', 'name': '311 Toronto', 'id': 24201621, 'id_str': '24201621', 'indices': [44, 55]}, {'screen_name': 'PaulaFletcherTO', 'name': 'Paula Fletcher', 'id': 86320422, 'id_str': '86320422', 'indices': [56, 72]}, {'screen_name': 'TO_WinterOps', 'name': 'TO Winter Operations', 'id': 2319261674, 'id_str': '2319261674', 'indices': [73, 86]}], 'symbols': []}",WhitlaMike,2022-01-27 01:49:27+00:00,2022-01-26 20:49:27-05:00, davelikesbikes  seankillackey  jsquaredink  311toronto  paulafletcherto  to winterops it also just sucks for ridin… https   t co q3yar0uq7t,-1.5,2022-01-26 21:00:00-05:00,Negative
1.48647e+18,2022-01-26 22:29:45+00:00,0,0,@to_winterops when the hell are you going to clear the sidewalks of 5 feet of snow so pedestrians dont have to walk… https://t.co/rltercfmp9,"{'hashtags': [], 'urls': [{'url': 'https://t.co/rlTErCFMP9', 'expanded_url': 'https://twitter.com/i/web/status/1486466415158829061', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [{'screen_name': 'TO_WinterOps', 'name': 'TO Winter Operations', 'id': 2319261674, 'id_str': '2319261674', 'indices': [0, 13]}], 'symbols': []}",wazoo99,2022-01-26 22:29:45+00:00,2022-01-26 17:29:45-05:00, to winterops when the hell are you going to clear the sidewalks of 5 feet of snow so pedestrians dont have to walk… https   t co rltercfmp9,-2.0,2022-01-26 17:00:00-05:00,Negative
1.48645e+18,2022-01-26 21:25:21+00:00,0,0,"rt @lzmele23: the danforth - one of cities premier retail corridors continues to be unusable for people on bicycles, treacherous for people…","{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'lzmele23', 'name': 'Lorenzo Mele', 'id': 564081454, 'id_str': '564081454', 'indices': [3, 12]}], 'symbols': []}",BajraqueSerge,2022-01-26 21:25:21+00:00,2022-01-26 16:25:21-05:00,rt  lzmele23  the danforth   one of cities premier retail corridors continues to be unusable for people on bicycles  treacherous for people…,0.0,2022-01-26 16:00:00-05:00,Neutral
1.48643e+18,2022-01-26 20:04:52+00:00,0,0,@to_winterops  thanks for making sure the sidewalks aren’t slippery with ice!…but the amount of salt dropped is way… https://t.co/hm8ylr9jfz,"{'hashtags': [], 'urls': [{'url': 'https://t.co/HM8ylR9jfz', 'expanded_url': 'https://twitter.com/i/web/status/1486429953407266816', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [{'screen_name': 'TO_WinterOps', 'name': 'TO Winter Operations', 'id': 2319261674, 'id_str': '2319261674', 'indices': [0, 13]}], 'symbols': []}",SayyeahSpence,2022-01-26 20:04:52+00:00,2022-01-26 15:04:52-05:00, to winterops  thanks for making sure the sidewalks aren’t slippery with ice …but the amount of salt dropped is way… https   t co hm8ylr9jfz,3.2,2022-01-26 15:00:00-05:00,Postive
1.48635e+18,2022-01-26 14:42:39+00:00,1,0,@lanrickbennett @to_winterops @tdsb @jenniferstoryto @peter_tabuns @ontarioast @tpljoneslibrary i really don't know… https://t.co/nakkgunymo,"{'hashtags': [], 'urls': [{'url': 'https://t.co/nAKKguNYmO', 'expanded_url': 'https://twitter.com/i/web/status/1486348867255914497', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [{'screen_name': 'LanrickBennett', 'name': 'Lanrick Bennett Jr.', 'id': 17900758, 'id_str': '17900758', 'indices': [0, 15]}, {'screen_name': 'TO_WinterOps', 'name': 'TO Winter Operations', 'id': 2319261674, 'id_str': '2319261674', 'indices': [16, 29]}, {'screen_name': 'tdsb', 'name': 'Toronto District School Board', 'id': 43384404, 'id_str': '43384404', 'indices': [30, 35]}, {'screen_name': 'jenniferstoryTO', 'name': 'Jennifer Story', 'id': 22711857, 'id_str': '22711857', 'indices': [36, 52]}, {'screen_name': 'Peter_Tabuns', 'name': 'Peter Tabuns', 'id': 18302691, 'id_str': '18302691', 'indices': [53, 66]}, {'screen_name': 'OntarioAST', 'name': 'Ontario Active School Travel', 'id': 978659557697343488, 'id_str': '978659557697343488', 'indices': [67, 78]}, {'screen_name': 'TPLJonesLibrary', 'name': 'TPL Jones Library', 'id': 1450068500, 'id_str': '1450068500', 'indices': [79, 95]}], 'symbols': []}",DaveLikesBikes,2022-01-26 14:42:39+00:00,2022-01-26 09:42:39-05:00, lanrickbennett  to winterops  tdsb  jenniferstoryto  peter tabuns  ontarioast  tpljoneslibrary i really don t know… https   t co nakkgunymo,0.0,2022-01-26 10:00:00-05:00,Neutral
1.48634e+18,2022-01-26 14:23:43+00:00,2,0,@davelikesbikes @to_winterops @tdsb @jenniferstoryto @peter_tabuns @ontarioast on zoë’s walk to school this morning… https://t.co/s6agh0aetk,"{'hashtags': [], 'urls': [{'url': 'https://t.co/S6aGh0aETK', 'expanded_url': 'https://twitter.com/i/web/status/1486344103445028873', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [{'screen_name': 'DaveLikesBikes', 'name': 'Dave Edwards', 'id': 27056433, 'id_str': '27056433', 'indices': [0, 15]}, {'screen_name': 'TO_WinterOps', 'name': 'TO Winter Operations', 'id': 2319261674, 'id_str': '2319261674', 'indices': [16, 29]}, {'screen_name': 'tdsb', 'name': 'Toronto District School Board', 'id': 43384404, 'id_str': '43384404', 'indices': [30, 35]}, {'screen_name': 'jenniferstoryTO', 'name': 'Jennifer Story', 'id': 22711857, 'id_str': '22711857', 'indices': [36, 52]}, {'screen_name': 'Peter_Tabuns', 'name': 'Peter Tabuns', 'id': 18302691, 'id_str': '18302691', 'indices': [53, 66]}, {'screen_name': 'OntarioAST', 'name': 'Ontario Active School Travel', 'id': 978659557697343488, 'id_str': '978659557697343488', 'indices': [67, 78]}], 'symbols': []}",LanrickBennett,2022-01-26 14:23:43+00:00,2022-01-26 09:23:43-05:00, davelikesbikes  to winterops  tdsb  jenniferstoryto  peter tabuns  ontarioast on zoë’s walk to school this morning… https   t co s6agh0aetk,0.0,2022-01-26 09:00:00-05:00,Neutral
1.48633e+18,2022-01-26 13:43:57+00:00,0,0,"rt @lzmele23: the danforth - one of cities premier retail corridors continues to be unusable for people on bicycles, treacherous for people…","{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'lzmele23', 'name': 'Lorenzo Mele', 'id': 564081454, 'id_str': '564081454', 'indices': [3, 12]}], 'symbols': []}",BikeShame,2022-01-26 13:43:57+00:00,2022-01-26 08:43:57-05:00,rt  lzmele23  the danforth   one of cities premier retail corridors continues to be unusable for people on bicycles  treacherous for people…,0.0,2022-01-26 09:00:00-05:00,Neutral
1.48629e+18,2022-01-26 10:46:34+00:00,0,0,rt @wardforpeople: @311toronto reports were submitted on 1/21 &amp; 1/22 regarding warren park flats as there has not been a sidewalk snow plow…,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'wardFORpeople', 'name': '“begging for twigs”', 'id': 2439928526, 'id_str': '2439928526', 'indices': [3, 17]}, {'screen_name': '311Toronto', 'name': '311 Toronto', 'id': 24201621, 'id_str': '24201621', 'indices': [19, 30]}], 'symbols': []}",thereadingline,2022-01-26 10:46:34+00:00,2022-01-26 05:46:34-05:00,rt  wardforpeople   311toronto reports were submitted on 1 21  amp  1 22 regarding warren park flats as there has not been a sidewalk snow plow…,0.0,2022-01-26 06:00:00-05:00,Neutral
1.48622e+18,2022-01-26 05:52:01+00:00,0,0,rt @gsawision: @lzmele23 @andrew_urbanist @bradmbradford @johntory @to_winterops @cycletoronto @to_cycling @moore_oliver are you saying you…,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'GSawision', 'name': 'George Sawision me', 'id': 121644639, 'id_str': '121644639', 'indices': [3, 13]}, {'screen_name': 'lzmele23', 'name': 'Lorenzo Mele', 'id': 564081454, 'id_str': '564081454', 'indices': [15, 24]}, {'screen_name': 'Andrew_Urbanist', 'name': 'Andrew', 'id': 87898022, 'id_str': '87898022', 'indices': [25, 41]}, {'screen_name': 'BradMBradford', 'name': 'Brad Bradford✌️', 'id': 207603568, 'id_str': '207603568', 'indices': [42, 56]}, {'screen_name': 'JohnTory', 'name': 'John Tory', 'id': 89760824, 'id_str': '89760824', 'indices': [57, 66]}, {'screen_name': 'TO_WinterOps', 'name': 'TO Winter Operations', 'id': 2319261674, 'id_str': '2319261674', 'indices': [67, 80]}, {'screen_name': 'CycleToronto', 'name': 'Cycle Toronto', 'id': 16831522, 'id_str': '16831522', 'indices': [81, 94]}, {'screen_name': 'TO_Cycling', 'name': 'Toronto Cycling', 'id': 1001781924, 'id_str': '1001781924', 'indices': [95, 106]}, {'screen_name': 'moore_oliver', 'name': 'Oliver Moore', 'id': 328171348, 'id_str': '328171348', 'indices': [107, 120]}], 'symbols': []}",Toronto_Bot,2022-01-26 05:52:01+00:00,2022-01-26 00:52:01-05:00,rt  gsawision   lzmele23  andrew urbanist  bradmbradford  johntory  to winterops  cycletoronto  to cycling  moore oliver are you saying you…,0.0,2022-01-26 01:00:00-05:00,Neutral
